TransactionID,CustomerName,Date,Items,cleaned_items
2656,Danielle Greene,7/19/2025,"Pasta,Soap,Grapes,Oranges,Potatoes,Carrots,Rice",carrots; grapes; oranges; pasta; potatoes; rice; soap
2657,Christine Ho,6/17/2025,"Salt,Oil,Grapes,Cereal",cereal; grapes; oil; salt
2658,Christopher Wagner,6/26/2025,"Oil,Cereal",cereal; oil
2659,Joshua Hernandez,12-05-24,"Eggs,Soap,Potatoes",eggs; potatoes; soap
2660,Maurice Hardy,11-11-25,"Cereal,Chicken,Bananas",bananas; cereal; chicken
2661,Jacob Jackson,12/27/2024,"Chicken,Pasta,Salt,Butter,Coffee,Potatoes",butter; chicken; coffee; pasta; potatoes; salt
2662,Mary Hodges,5/16/2025,"Bread,Oranges,Grapes,Carrots",bread; carrots; grapes; oranges
2663,Calvin Russell,03-04-25,"Cereal,Salt,Chicken,Milk,Coffee",cereal; chicken; coffee; milk; salt
2664,Adam Johnson,05-08-25,"Tomatoes,Eggs,Butter,Potatoes",butter; eggs; potatoes; tomatoes
2665,Jennifer Calhoun,1/24/2025,"Salt,Bread,Milk,Oranges",bread; milk; oranges; salt
2666,Susan Branch,5/22/2025,"Rice,Toothpaste,Sugar,Onions,Potatoes",onions; potatoes; rice; sugar; toothpaste
2667,Mercedes Thomas,2/21/2025,"Rice,Coffee",coffee; rice
2668,Kiara Martin,10/29/2025,"Carrots,Juice,Yogurt,Flour,Bread,Cereal",bread; carrots; cereal; flour; juice; yogurt
2669,David Reyes,8/17/2025,"Tea,Cheese,Milk,Beef,Oranges",beef; cheese; milk; oranges; tea
2670,Jenna White,8/30/2025,"Oil,Oranges,Salt,Soap,Grapes",grapes; oil; oranges; salt; soap
2671,Frederick Wilson,06-02-25,"Beef,Butter,Rice",beef; butter; rice
2672,Cheryl Wilkinson,10-06-25,"Rice,Cereal,Juice,Tea,Yogurt",cereal; juice; rice; tea; yogurt
2673,Samantha Weeks,10/30/2025,"Soap,Carrots,Chicken,Tea,Eggs",carrots; chicken; eggs; soap; tea
2674,Mr. Brian Burgess,8/20/2025,"Pasta,Salt,Oranges,Juice,Bananas,Flour",bananas; flour; juice; oranges; pasta; salt
2675,Jon Robinson,3/31/2025,"Salt,Chicken,Oil",chicken; oil; salt
2676,Richard Torres,6/17/2025,"Tea,Flour,Salt,Fish,Toothpaste",fish; flour; salt; tea; toothpaste
2677,Theresa Petersen,10-01-25,"Pasta,Bananas,Juice,Milk,Cheese",bananas; cheese; juice; milk; pasta
2678,Toni Murphy,09-09-25,"Fish,Pasta,Eggs,Oranges,Grapes,Oil",eggs; fish; grapes; oil; oranges; pasta
2679,Samuel Jones,4/23/2025,"Rice,Apples,Bananas",apples; bananas; rice
2680,Patricia Yates DVM,6/16/2025,"Carrots,Bread,Beef",beef; bread; carrots
2681,Christina Solis,8/31/2025,"Cereal,Salt,Milk,Chicken",cereal; chicken; milk; salt
2682,Susan Cox,12/27/2024,"Onions,Juice,Rice",juice; onions; rice
2683,Kristen Fisher,10-11-25,"Soap,Fish,Oranges,Cereal",cereal; fish; oranges; soap
2684,James Rogers,8/24/2025,"Pasta,Coffee,Shampoo,Grapes,Milk,Carrots,Eggs",carrots; coffee; eggs; grapes; milk; pasta; shampoo
2685,Javier Shah,5/23/2025,"Bread,Juice",bread; juice
2686,Betty Howell,6/13/2025,"Tea,Oranges,Carrots,Bananas,Milk,Potatoes,Cereal",bananas; carrots; cereal; milk; oranges; potatoes; tea
2687,Tony Brown,11/18/2025,"Coffee,Shampoo,Potatoes,Oranges",coffee; oranges; potatoes; shampoo
2688,Vincent Strickland,11-06-25,"Fish,Carrots",carrots; fish
2689,Michael Fernandez,11/15/2025,"Toothpaste,Fish",fish; toothpaste
2690,Shelly Moon,4/26/2025,"Potatoes,Beef,Yogurt,Shampoo,Oil,Coffee,Chicken",beef; chicken; coffee; oil; potatoes; shampoo; yogurt
2691,Daniel Gray,9/18/2025,"Butter,Toothpaste,Bread",bread; butter; toothpaste
2692,Lisa Jones,1/25/2025,"Flour,Potatoes,Fish,Grapes,Beef,Tea,Cereal",beef; cereal; fish; flour; grapes; potatoes; tea
2693,Beth Rivera,1/25/2025,"Bananas,Tomatoes,Cheese,Flour,Cereal,Oranges",bananas; cereal; cheese; flour; oranges; tomatoes
2694,Nichole Warner,8/23/2025,"Salt,Butter,Carrots,Bananas",bananas; butter; carrots; salt
2695,Susan Gallegos,6/13/2025,"Tomatoes,Milk,Apples",apples; milk; tomatoes
2696,Jack Frank,09-07-25,"Beef,Fish,Oranges,Butter,Eggs",beef; butter; eggs; fish; oranges
2697,Ronald Oneal,9/22/2025,"Pasta,Oranges,Coffee,Juice,Toothpaste,Sugar,Chicken",chicken; coffee; juice; oranges; pasta; sugar; toothpaste
2698,Steven Ryan,12-09-24,"Fish,Rice",fish; rice
2699,Melissa Patton,11/21/2024,"Grapes,Fish,Bananas,Yogurt,Toothpaste,Onions",bananas; fish; grapes; onions; toothpaste; yogurt
2700,Kathy Ponce,12/13/2024,"Beef,Cereal,Tomatoes,Rice,Yogurt",beef; cereal; rice; tomatoes; yogurt
2701,Christine Arnold,11/14/2025,"Bread,Tomatoes,Oranges",bread; oranges; tomatoes
2702,Julie Choi,9/26/2025,"Tea,Butter,Sugar,Onions,Pasta,Bananas,Grapes",bananas; butter; grapes; onions; pasta; sugar; tea
2703,Donald Bailey MD,04-08-25,"Cereal,Beef,Toothpaste,Onions",beef; cereal; onions; toothpaste
2704,David Ryan,12/21/2024,"Sugar,Toothpaste,Salt,Apples,Carrots,Pasta,Cereal",apples; carrots; cereal; pasta; salt; sugar; toothpaste
2705,Richard Fischer,6/29/2025,"Pasta,Apples,Butter,Cheese",apples; butter; cheese; pasta
2706,Holly Alvarado,12-07-24,"Apples,Pasta,Cheese,Coffee,Rice,Oranges,Bread",apples; bread; cheese; coffee; oranges; pasta; rice
2707,Jonathan Butler,05-08-25,"Bread,Chicken",bread; chicken
2708,Sheila Hurley,7/23/2025,"Oil,Apples,Cheese,Bananas,Chicken,Tea",apples; bananas; cheese; chicken; oil; tea
2709,Jordan Underwood,03-05-25,"Soap,Pasta,Rice,Onions",onions; pasta; rice; soap
2710,Jeff Lee,04-06-25,"Tea,Fish,Oranges,Soap,Pasta",fish; oranges; pasta; soap; tea
2711,Amanda Hood,3/28/2025,"Potatoes,Butter,Salt,Pasta,Yogurt",butter; pasta; potatoes; salt; yogurt
2712,Aaron Miller,11/20/2024,"Carrots,Oil,Pasta,Bread,Coffee,Yogurt,Soap",bread; carrots; coffee; oil; pasta; soap; yogurt
2713,Dr. Shawn Cole,9/18/2025,"Potatoes,Cereal,Milk",cereal; milk; potatoes
2714,Wesley Burns,12/19/2024,"Flour,Chicken,Milk,Bananas,Salt,Grapes",bananas; chicken; flour; grapes; milk; salt
2715,John Romero,01-06-25,"Yogurt,Apples,Potatoes,Salt,Juice,Bananas,Sugar",apples; bananas; juice; potatoes; salt; sugar; yogurt
2716,Michael Miller,12-02-24,"Sugar,Beef,Coffee,Grapes,Cheese,Milk",beef; cheese; coffee; grapes; milk; sugar
2717,Casey Taylor,3/16/2025,"Fish,Oranges",fish; oranges
2718,Cathy Marshall,11-01-25,"Pasta,Bananas,Cheese,Onions,Tomatoes",bananas; cheese; onions; pasta; tomatoes
2719,Emily Johnson,7/17/2025,"Yogurt,Rice,Chicken,Apples,Cheese",apples; cheese; chicken; rice; yogurt
2720,Kyle Brown,3/30/2025,"Chicken,Beef,Shampoo",beef; chicken; shampoo
2721,Mindy Roy,4/13/2025,"Cereal,Salt",cereal; salt
2722,William Peterson,2/28/2025,"Pasta,Sugar,Shampoo,Flour",flour; pasta; shampoo; sugar
2723,Jenny Davis,4/27/2025,"Flour,Fish,Pasta",fish; flour; pasta
2724,Lonnie Harris,2/25/2025,"Tea,Coffee,Toothpaste,Chicken,Oil,Cereal,Eggs",cereal; chicken; coffee; eggs; oil; tea; toothpaste
2725,Natalie Jones,01-11-25,"Eggs,Apples,Cereal,Onions,Coffee,Fish",apples; cereal; coffee; eggs; fish; onions
2726,Michelle Schroeder,12-08-24,"Coffee,Milk,Pasta,Tomatoes,Sugar,Tea",coffee; milk; pasta; sugar; tea; tomatoes
2727,Nicole Butler,12-06-24,"Soap,Cheese,Eggs,Apples,Juice,Fish",apples; cheese; eggs; fish; juice; soap
2728,Kim Lane,07-02-25,"Flour,Salt,Bread,Grapes",bread; flour; grapes; salt
2729,Matthew Hess,01-07-25,"Chicken,Tea",chicken; tea
2730,Steven Baker,4/17/2025,"Juice,Soap",juice; soap
2731,Sue Gutierrez,01-04-25,"Fish,Sugar,Tomatoes,Eggs,Yogurt,Milk",eggs; fish; milk; sugar; tomatoes; yogurt
2732,Teresa Vargas,5/27/2025,"Apples,Oranges,Bread,Soap,Bananas",apples; bananas; bread; oranges; soap
2733,Angela Kemp,11/19/2024,"Carrots,Toothpaste,Sugar,Pasta,Eggs",carrots; eggs; pasta; sugar; toothpaste
2734,Bridget Frost,03-12-25,"Butter,Sugar",butter; sugar
2735,Kelly Silva,10/18/2025,"Butter,Oranges,Coffee,Eggs",butter; coffee; eggs; oranges
2736,Shawn Bentley,04-03-25,"Rice,Cheese,Beef",beef; cheese; rice
2737,Jeremiah Donovan,2/22/2025,"Sugar,Butter,Yogurt",butter; sugar; yogurt
2738,David Henry,05-07-25,"Soap,Yogurt,Tea,Onions,Pasta,Bread",bread; onions; pasta; soap; tea; yogurt
2739,Tyler Ingram,12/18/2024,"Coffee,Onions,Bananas",bananas; coffee; onions
2740,Madeline Moore,04-03-25,"Tea,Carrots,Salt,Milk",carrots; milk; salt; tea
2741,Manuel Whitaker,12-08-24,"Potatoes,Shampoo,Tomatoes",potatoes; shampoo; tomatoes
2742,Aaron Lucas,3/28/2025,"Fish,Pasta,Chicken",chicken; fish; pasta
2743,Natalie Harding,08-12-25,"Onions,Potatoes,Milk,Apples,Grapes,Yogurt",apples; grapes; milk; onions; potatoes; yogurt
2744,Donna Flores,7/22/2025,"Salt,Bread,Cheese",bread; cheese; salt
2745,Tricia Mathews,7/20/2025,"Beef,Cereal,Rice",beef; cereal; rice
2746,Danielle Keller,08-03-25,"Tea,Coffee",coffee; tea
2747,Stephanie Morris,01-12-25,"Coffee,Toothpaste,Cereal,Eggs,Butter,Beef,Pasta",beef; butter; cereal; coffee; eggs; pasta; toothpaste
2748,James Webb,11/29/2024,"Fish,Salt,Chicken,Beef,Sugar,Carrots,Grapes",beef; carrots; chicken; fish; grapes; salt; sugar
2749,Chad Tucker,4/29/2025,"Oil,Fish,Shampoo,Carrots,Juice,Cheese,Soap",carrots; cheese; fish; juice; oil; shampoo; soap
2750,Melissa Smith,4/28/2025,"Soap,Fish,Oranges",fish; oranges; soap
2751,Tiffany Torres,02-04-25,"Flour,Tomatoes",flour; tomatoes
2752,Elaine Cooper,6/15/2025,"Soap,Onions",onions; soap
2753,Ivan Bryant,3/31/2025,"Oranges,Grapes,Shampoo,Flour",flour; grapes; oranges; shampoo
2754,Sheryl Jordan,01-08-25,"Cereal,Chicken,Salt,Toothpaste,Oil",cereal; chicken; oil; salt; toothpaste
2755,Barbara Greene,12/24/2024,"Oranges,Juice,Apples,Salt,Soap",apples; juice; oranges; salt; soap
2756,Suzanne Smith,04-08-25,"Fish,Oranges,Oil,Coffee,Cereal,Tea,Eggs",cereal; coffee; eggs; fish; oil; oranges; tea
2757,Sandy Ortega,12-11-24,"Tomatoes,Eggs,Bread,Apples,Potatoes,Rice",apples; bread; eggs; potatoes; rice; tomatoes
2758,Autumn Lloyd,7/20/2025,"Butter,Pasta,Coffee,Yogurt,Tea,Toothpaste,Salt",butter; coffee; pasta; salt; tea; toothpaste; yogurt
2759,Christian Sutton,06-04-25,"Oil,Eggs,Beef,Sugar,Flour,Coffee,Tea",beef; coffee; eggs; flour; oil; sugar; tea
2760,Andrew Thomas,5/29/2025,"Milk,Potatoes,Grapes,Shampoo,Yogurt,Oranges,Eggs",eggs; grapes; milk; oranges; potatoes; shampoo; yogurt
2761,Ethan Mendoza,10/27/2025,"Cereal,Tea",cereal; tea
2762,Elizabeth Wheeler,7/24/2025,"Pasta,Onions",onions; pasta
2763,Daniel Green,05-01-25,"Yogurt,Apples,Milk,Oil,Grapes,Rice,Butter",apples; butter; grapes; milk; oil; rice; yogurt
2764,Emily Boyle,07-07-25,"Milk,Bananas,Fish",bananas; fish; milk
2765,Oscar Stanton,11-02-25,"Soap,Rice,Beef,Oranges,Coffee,Eggs,Toothpaste",beef; coffee; eggs; oranges; rice; soap; toothpaste
2766,Jennifer Vaughan,11/16/2025,"Shampoo,Salt",salt; shampoo
2767,Donald Brown,05-06-25,"Milk,Eggs,Coffee,Salt,Grapes",coffee; eggs; grapes; milk; salt
2768,Dr. Timothy Newton,3/27/2025,"Grapes,Salt,Milk,Bananas,Yogurt",bananas; grapes; milk; salt; yogurt
2769,Patrick Jones,11/15/2025,"Shampoo,Potatoes,Apples",apples; potatoes; shampoo
2770,Brittany Collins,9/22/2025,"Sugar,Rice,Bread,Milk,Bananas,Oil",bananas; bread; milk; oil; rice; sugar
2771,Shawn Alexander,06-08-25,"Tea,Potatoes,Sugar,Salt",potatoes; salt; sugar; tea
2772,Jacob Davis,03-02-25,"Chicken,Coffee",chicken; coffee
2773,Patricia Wilson,07-02-25,"Carrots,Coffee,Beef,Oranges,Onions,Rice,Eggs",beef; carrots; coffee; eggs; onions; oranges; rice
2774,Nathan Rios,6/26/2025,"Bread,Eggs,Tea",bread; eggs; tea
2775,Carrie Holden,5/30/2025,"Chicken,Salt,Toothpaste,Grapes",chicken; grapes; salt; toothpaste
2776,Leonard Bradshaw,03-02-25,"Coffee,Milk",coffee; milk
2777,Rebekah Williams,07-06-25,"Carrots,Flour,Oranges,Beef,Shampoo",beef; carrots; flour; oranges; shampoo
2778,Kristin Rivas,01-01-25,"Pasta,Fish,Salt,Oranges,Tomatoes",fish; oranges; pasta; salt; tomatoes
2779,John Hansen,09-12-25,"Eggs,Apples",apples; eggs
2780,Roger Walker,07-09-25,"Bread,Carrots",bread; carrots
2781,Angel Shields,11-12-25,"Cheese,Coffee,Shampoo,Oranges,Cereal,Flour,Rice",cereal; cheese; coffee; flour; oranges; rice; shampoo
2782,Christopher Hughes,8/19/2025,"Pasta,Tomatoes",pasta; tomatoes
2783,Kenneth Waller,05-10-25,"Toothpaste,Butter,Eggs,Oranges,Soap",butter; eggs; oranges; soap; toothpaste
2784,Paul Johnson,02-10-25,"Beef,Milk,Butter,Apples,Yogurt",apples; beef; butter; milk; yogurt
2785,Meghan Sims,2/14/2025,"Flour,Tomatoes,Coffee,Pasta",coffee; flour; pasta; tomatoes
2786,Thomas Jackson,7/17/2025,"Bread,Coffee,Toothpaste",bread; coffee; toothpaste
2787,Jeanette Thomas,7/29/2025,"Juice,Onions,Fish",fish; juice; onions
2788,Richard Ramos,11/30/2024,"Yogurt,Eggs,Fish,Milk,Shampoo,Butter",butter; eggs; fish; milk; shampoo; yogurt
2789,Christopher Brooks,9/29/2025,"Sugar,Shampoo,Cereal,Bread,Bananas",bananas; bread; cereal; shampoo; sugar
2790,James Williams,04-02-25,"Tea,Eggs,Carrots,Toothpaste",carrots; eggs; tea; toothpaste
2791,Charles Johnston,11-10-25,"Apples,Soap,Cereal,Fish,Potatoes",apples; cereal; fish; potatoes; soap
2792,Sandra Rubio,10/15/2025,"Salt,Fish,Cereal,Potatoes,Oil,Milk",cereal; fish; milk; oil; potatoes; salt
2793,Jose Hayden,12/13/2024,"Bananas,Coffee,Flour",bananas; coffee; flour
2794,Dillon Petersen,6/25/2025,"Potatoes,Butter",butter; potatoes
2795,James Walker,09-07-25,"Coffee,Cheese,Shampoo",cheese; coffee; shampoo
2796,Norman Everett,3/23/2025,"Milk,Oil,Shampoo,Fish,Rice",fish; milk; oil; rice; shampoo
2797,Antonio Underwood,9/21/2025,"Bread,Beef,Tea,Eggs,Toothpaste",beef; bread; eggs; tea; toothpaste
2798,Caitlyn Foster,10/13/2025,"Carrots,Cereal,Tea,Coffee,Flour,Butter",butter; carrots; cereal; coffee; flour; tea
2799,Andrew Wise,1/14/2025,"Sugar,Salt,Bread",bread; salt; sugar
2800,Annette Moore,10/27/2025,"Shampoo,Rice,Pasta",pasta; rice; shampoo
2801,Meghan Mitchell,01-11-25,"Carrots,Toothpaste,Flour,Tomatoes,Oranges,Cheese,Rice",carrots; cheese; flour; oranges; rice; tomatoes; toothpaste
2802,David Tran,8/25/2025,"Shampoo,Bananas,Sugar,Toothpaste",bananas; shampoo; sugar; toothpaste
2803,Alexander Johnson,11/24/2024,"Cheese,Soap,Oil,Rice",cheese; oil; rice; soap
2804,Megan Jimenez,7/22/2025,"Potatoes,Tea,Coffee,Pasta,Eggs,Bananas",bananas; coffee; eggs; pasta; potatoes; tea
2805,Betty Norris,8/21/2025,"Toothpaste,Coffee,Butter",butter; coffee; toothpaste
2806,Heather Johnson,8/31/2025,"Apples,Bananas,Oil,Oranges",apples; bananas; oil; oranges
2807,Jacob Hall Jr.,07-09-25,"Soap,Cereal,Tomatoes,Cheese",cereal; cheese; soap; tomatoes
2808,Michelle Mason,6/27/2025,"Carrots,Pasta",carrots; pasta
2809,Elizabeth Willis,5/16/2025,"Salt,Cereal,Oranges",cereal; oranges; salt
2810,Steven Palmer,3/22/2025,"Chicken,Cereal,Coffee,Soap,Juice",cereal; chicken; coffee; juice; soap
2811,Marvin Garcia,6/28/2025,"Soap,Juice,Shampoo,Milk,Chicken,Fish,Pasta",chicken; fish; juice; milk; pasta; shampoo; soap
2812,Ellen Cook,02-12-25,"Shampoo,Fish,Toothpaste,Onions",fish; onions; shampoo; toothpaste
2813,Richard Cross,12/28/2024,"Shampoo,Soap,Tea",shampoo; soap; tea
2814,Bernard Warren,11/17/2025,"Apples,Cheese",apples; cheese
2815,Gerald Hill,05-11-25,"Yogurt,Flour",flour; yogurt
2816,Melissa Gonzalez,10/30/2025,"Sugar,Oranges,Pasta,Grapes,Shampoo,Soap,Potatoes",grapes; oranges; pasta; potatoes; shampoo; soap; sugar
2817,Tammy Turner MD,3/28/2025,"Bread,Oil,Cheese,Toothpaste",bread; cheese; oil; toothpaste
2818,William Santos,02-01-25,"Toothpaste,Bread,Eggs,Milk,Chicken,Cereal",bread; cereal; chicken; eggs; milk; toothpaste
2819,Steven Friedman,01-07-25,"Apples,Shampoo,Cereal,Fish,Oil,Bananas",apples; bananas; cereal; fish; oil; shampoo
2820,April West,7/23/2025,"Milk,Tomatoes,Flour,Rice,Oil",flour; milk; oil; rice; tomatoes
2821,Sarah Hatfield,5/16/2025,"Salt,Bread,Shampoo,Juice,Bananas,Coffee,Toothpaste",bananas; bread; coffee; juice; salt; shampoo; toothpaste
2822,Barbara Kim,10/27/2025,"Flour,Milk,Soap,Oil",flour; milk; oil; soap
2823,Douglas Spencer,6/24/2025,"Tea,Toothpaste,Butter,Tomatoes,Fish,Bananas,Juice",bananas; butter; fish; juice; tea; tomatoes; toothpaste
2824,Jennifer Smith,5/27/2025,"Eggs,Sugar,Juice,Toothpaste,Grapes",eggs; grapes; juice; sugar; toothpaste
2825,Joseph Barnes,01-12-25,"Butter,Pasta,Onions,Juice,Soap,Coffee",butter; coffee; juice; onions; pasta; soap
2826,Calvin Hall,12/23/2024,"Potatoes,Butter,Beef,Bread,Onions",beef; bread; butter; onions; potatoes
2827,Kristin King,02-03-25,"Cheese,Oranges,Carrots,Salt,Chicken",carrots; cheese; chicken; oranges; salt
2828,Daniel Ware,1/30/2025,"Flour,Bread",bread; flour
2829,Kathryn Mccarthy,5/23/2025,"Coffee,Bread",bread; coffee
2830,Stephanie Moody,10/17/2025,"Grapes,Juice,Toothpaste,Eggs,Potatoes,Fish",eggs; fish; grapes; juice; potatoes; toothpaste
2831,Catherine Reyes,2/19/2025,"Yogurt,Cereal,Eggs,Rice",cereal; eggs; rice; yogurt
2832,Derrick Singleton,9/19/2025,"Juice,Cereal",cereal; juice
2833,Sarah Gordon,06-08-25,"Cereal,Tea,Oil",cereal; oil; tea
2834,Anthony Carroll,11/19/2024,"Flour,Grapes,Bread,Sugar,Yogurt,Tomatoes",bread; flour; grapes; sugar; tomatoes; yogurt
2835,Danielle Miller,9/28/2025,"Fish,Salt,Butter",butter; fish; salt
2836,Angela Aguilar,12/25/2024,"Tea,Flour,Chicken,Bananas,Rice",bananas; chicken; flour; rice; tea
2837,Heather Hopkins,11/23/2024,"Salt,Potatoes",potatoes; salt
2838,Terry Shaw,11/27/2024,"Yogurt,Butter,Soap,Flour,Grapes,Tomatoes,Juice",butter; flour; grapes; juice; soap; tomatoes; yogurt
2839,Daniel Garcia,03-05-25,"Tea,Pasta,Butter",butter; pasta; tea
2840,Julia Gray,03-06-25,"Juice,Soap,Potatoes,Apples,Oil,Sugar,Beef",apples; beef; juice; oil; potatoes; soap; sugar
2841,Jackson Tucker,9/16/2025,"Grapes,Flour,Oil",flour; grapes; oil
2842,Brian Smith,6/24/2025,"Cheese,Eggs,Beef,Tomatoes",beef; cheese; eggs; tomatoes
2843,Eric Bennett,09-10-25,"Apples,Salt,Soap",apples; salt; soap
2844,Sean Martin,4/13/2025,"Fish,Bananas,Yogurt,Onions,Toothpaste",bananas; fish; onions; toothpaste; yogurt
2845,Samantha Strickland,2/26/2025,"Sugar,Potatoes,Toothpaste,Rice,Beef",beef; potatoes; rice; sugar; toothpaste
2846,Karen Peterson,12/27/2024,"Carrots,Salt,Beef,Shampoo,Bananas,Soap",bananas; beef; carrots; salt; shampoo; soap
2847,John Jenkins,11-04-25,"Yogurt,Rice,Pasta,Cheese,Soap,Apples",apples; cheese; pasta; rice; soap; yogurt
2848,Steven Hartman,06-07-25,"Butter,Grapes",butter; grapes
2849,Douglas Lucas,1/15/2025,"Tea,Cereal,Grapes,Salt,Soap,Bananas,Rice",bananas; cereal; grapes; rice; salt; soap; tea
2850,Deborah Johnson,5/26/2025,"Sugar,Bananas,Potatoes,Oranges",bananas; oranges; potatoes; sugar
2851,Kimberly Thompson,5/23/2025,"Salt,Bread,Potatoes,Yogurt,Beef",beef; bread; potatoes; salt; yogurt
2852,Mark Lyons,4/24/2025,"Milk,Fish,Eggs,Onions,Flour,Tea",eggs; fish; flour; milk; onions; tea
2853,Richard Robinson,8/14/2025,"Chicken,Beef,Cereal,Apples,Milk",apples; beef; cereal; chicken; milk
2854,Andrew Martin,5/15/2025,"Pasta,Chicken,Tomatoes",chicken; pasta; tomatoes
2855,Ryan Velasquez,11/14/2025,"Onions,Juice",juice; onions
2856,Gerald Payne,1/23/2025,"Grapes,Onions,Sugar,Pasta",grapes; onions; pasta; sugar
2857,Maria Richmond,5/14/2025,"Shampoo,Beef,Juice,Milk,Bananas",bananas; beef; juice; milk; shampoo
2858,Mr. Andrew Young DDS,9/21/2025,"Potatoes,Salt",potatoes; salt
2859,Crystal Moore,11/16/2025,"Cereal,Chicken,Oil,Beef,Pasta",beef; cereal; chicken; oil; pasta
2860,Brent Graham,8/20/2025,"Pasta,Toothpaste",pasta; toothpaste
2861,Jason Peterson,5/29/2025,"Fish,Bananas,Apples,Rice,Yogurt,Eggs",apples; bananas; eggs; fish; rice; yogurt
2862,James Bean,02-12-25,"Soap,Chicken,Cheese,Sugar,Coffee",cheese; chicken; coffee; soap; sugar
2863,Scott Anderson,11-12-25,"Tomatoes,Cheese,Juice",cheese; juice; tomatoes
2864,John Burke,6/25/2025,"Flour,Carrots,Oranges",carrots; flour; oranges
2865,Linda Farmer,5/31/2025,"Shampoo,Eggs,Grapes,Apples,Juice,Onions",apples; eggs; grapes; juice; onions; shampoo
2866,Mary Carroll,2/27/2025,"Oranges,Sugar,Salt,Onions,Butter,Bananas,Juice",bananas; butter; juice; onions; oranges; salt; sugar
2867,Brendan Dunn,05-06-25,"Oranges,Bananas,Oil",bananas; oil; oranges
2868,William Williams,02-11-25,"Tea,Chicken,Eggs,Carrots,Apples,Milk,Bread",apples; bread; carrots; chicken; eggs; milk; tea
2869,Alexander Foster,6/30/2025,"Fish,Apples,Oranges,Toothpaste,Shampoo,Onions",apples; fish; onions; oranges; shampoo; toothpaste
2870,Yolanda Lane,4/25/2025,"Soap,Carrots,Eggs,Yogurt,Chicken,Coffee",carrots; chicken; coffee; eggs; soap; yogurt
2871,Christopher Anderson,2/18/2025,"Rice,Carrots,Grapes,Flour,Tea",carrots; flour; grapes; rice; tea
2872,Joseph Roberts,5/21/2025,"Cheese,Toothpaste,Oranges,Chicken,Eggs",cheese; chicken; eggs; oranges; toothpaste
2873,Jamie Gonzalez,11-03-25,"Oranges,Flour,Bananas,Chicken,Tea,Pasta",bananas; chicken; flour; oranges; pasta; tea
2874,Michael Knight,11/25/2024,"Cereal,Onions,Juice,Butter,Milk",butter; cereal; juice; milk; onions
2875,Philip Austin Jr.,1/27/2025,"Onions,Cheese,Tea,Cereal,Oil,Chicken",cereal; cheese; chicken; oil; onions; tea
2876,Christopher Sloan,1/20/2025,"Butter,Juice,Chicken,Toothpaste,Rice,Potatoes",butter; chicken; juice; potatoes; rice; toothpaste
2877,Molly Parker,11-01-25,"Chicken,Beef,Rice,Milk,Tea",beef; chicken; milk; rice; tea
2878,Joshua Acevedo,07-02-25,"Beef,Salt,Oranges,Bread,Tomatoes",beef; bread; oranges; salt; tomatoes
2879,Emily Cooper,2/21/2025,"Bananas,Yogurt,Tea,Cereal",bananas; cereal; tea; yogurt
2880,Catherine Young,10-10-25,"Carrots,Fish,Beef,Cheese,Oil,Rice",beef; carrots; cheese; fish; oil; rice
2881,James Russell,7/24/2025,"Grapes,Bananas,Apples,Fish",apples; bananas; fish; grapes
2882,Wayne Wiggins,4/17/2025,"Fish,Oil,Juice,Tea,Bananas",bananas; fish; juice; oil; tea
2883,Kimberly Ray,12/19/2024,"Tomatoes,Yogurt,Rice,Shampoo,Flour,Salt",flour; rice; salt; shampoo; tomatoes; yogurt
2884,Melissa Mcmillan,9/25/2025,"Coffee,Salt,Pasta,Milk,Cereal,Bananas,Grapes",bananas; cereal; coffee; grapes; milk; pasta; salt
2885,Darryl Moore MD,09-10-25,"Onions,Flour,Bread,Chicken",bread; chicken; flour; onions
2886,Robert Sanchez,1/19/2025,"Rice,Salt,Bananas",bananas; rice; salt
2887,Jeremy Shaw,3/29/2025,"Chicken,Flour",chicken; flour
2888,Dwayne Lambert,4/15/2025,"Apples,Tea,Eggs",apples; eggs; tea
2889,Joshua Nixon,6/19/2025,"Oil,Beef,Juice",beef; juice; oil
2890,Alicia Bell,07-01-25,"Apples,Rice,Fish,Carrots,Salt",apples; carrots; fish; rice; salt
2891,Christopher Butler,08-01-25,"Oranges,Pasta,Toothpaste,Cereal,Juice",cereal; juice; oranges; pasta; toothpaste
2892,Christopher Graham,1/13/2025,"Shampoo,Potatoes,Tomatoes,Onions,Apples,Cereal,Fish",apples; cereal; fish; onions; potatoes; shampoo; tomatoes
2893,Brenda Pratt,6/20/2025,"Shampoo,Oil,Butter",butter; oil; shampoo
2894,Beth Ibarra,12/22/2024,"Yogurt,Oranges,Apples,Shampoo,Carrots",apples; carrots; oranges; shampoo; yogurt
2895,Victor Lopez,9/16/2025,"Shampoo,Coffee,Milk,Flour,Bread,Eggs,Sugar",bread; coffee; eggs; flour; milk; shampoo; sugar
2896,Lisa Schmidt,7/30/2025,"Beef,Bread,Carrots,Eggs,Apples,Oil,Sugar",apples; beef; bread; carrots; eggs; oil; sugar
2897,James Williams,12/19/2024,"Onions,Chicken,Rice,Grapes,Oranges,Tomatoes",chicken; grapes; onions; oranges; rice; tomatoes
2898,Veronica Roberts,3/13/2025,"Soap,Eggs,Carrots,Cereal",carrots; cereal; eggs; soap
2899,Herbert Ortega,01-10-25,"Eggs,Tea,Rice,Bananas",bananas; eggs; rice; tea
